,cuid,convert_30,revenue_30,roll_up,currentstatus,companytypegroup,team,customersource,accrole,num_employees,num_purchases_year,cost_purchases_year,enrollmentmethod,numorderone,numorderthreeone,numorderseventhree,numorderthirtyseven,numordersixtythirty,numorderyearsixty,sumrevone,sumrevthreeone,sumrevseventhree,sumrevthirtyseven,sumrevsixtythirty,sumrevyearsixty,numbamorder,numselforder,totalrev,aov,dayssincelastord,cuidshare,numstores,pospercentage,numinf,numinfconnect,numinfphone,numinfquote,percentlarge,percdirtythirty,percdirtyninetythirty,percdirtyyearninety,numbilling,numreturn,numwims,numproblem,numother,percentresolved,minnps,avgnps,maxnps,nps_count,numquote,numorderfromquote,quoteconrate,avgquoteprice,avgconquoteprice,numvisitone,numvisitthreeone,numvisitseventhree,numvisitthirtyseven,numvisitsixtythirty,numvisityearsixty,numvisittotal,numloggedinone,numloggedinthreeone,numloggedinseventhree,numloggedinthirtyseven,numloggedinsixtythirty,numloggedinyearsixty,numsecondsonsiteone,numsecondsonsitethreeone,numsecondsonsiteseventhree,numsecondsonsitethirtyseven,numsecondsonsitesixtythirty,numsecondsonsiteyearsixty,numtotalpageviewsone,numtotalpageviewsthreeone,numtotalpageviewsseventhree,numtotalpageviewsthirtyseven,numtotalpageviewssixtythirty,numtotalpageviewsyearsixty,numatcone,numatcthreeone,numatcseventhree,numatcthirtyseven,numatcsixtythirty,numatcyearsixty,numideaboardone,numideaboardthreeone,numideaboardseventhree,numideaboardthirtyseven,numideaboardsixtythirty,numideaboardyearsixty,dayssincelastvisit,sumatcprice,avgatcprice,numsearchtermsone,numsearchtermsthreeone,numsearchtermsseventhree,numsearchtermsthirtyseven,numsearchtermssixtythirty,numsearchtermsyearsixty,numskusviewedone,numskusviewedthreeone,numskusviewedseventhree,numskusviewedthirtyseven,numskusviewedsixtythirty,numskusviewedyearsixty,avgpriceone,avgpricethreeone,avgpriceseventhree,avgpricethirtyseven,avgpricesixtythirty,avgpriceyearsixty,avgprice,numtasksfirstintroone,numtasksfirstintrothreeone,numtasksfirstintroseventhree,numtasksfirstintrothirtyseven,numtasksfirstintrosixtythirty,numtasksfirstintroyearsixty,numtaskscadenceone,numtaskscadencethreeone,numtaskscadenceseventhree,numtaskscadencethirtyseven,numtaskscadencesixtythirty,numtaskscadenceyearsixty,numtasksreassignone,numtasksreassignthreeone,numtasksreassignseventhree,numtasksreassignthirtyseven,numtasksreassignsixtythirty,numtasksreassignyearsixty,numtaskscustactone,numtaskscustactthreeone,numtaskscustactseventhree,numtaskscustactthirtyseven,numtaskscustactsixtythirty,numtaskscustactyearsixty,numtasksotherone,numtasksotherthreeone,numtasksotherseventhree,numtasksotherthirtyseven,numtasksothersixtythirty,numtasksotheryearsixty,numcallsone,numcallsthreeone,numcallsseventhree,numcallsthirtyseven,numcallssixtythirty,numcallsyearsixty,numemailsone,numemailsthreeone,numemailsseventhree,numemailsthirtyseven,numemailssixtythirty,numemailsyearsixty,totalcalldurationone,totalcalldurationthreeone,totalcalldurationseventhree,totalcalldurationthirtyseven,totalcalldurationsixtythirty,totalcalldurationyearsixty,decmakerflagone,decmakerflagsevenone,decmakerflagfourteenseven,decmakerflagthirtyfourteen,percsecondsinbound,percemailopenedone,percemailopenedthreeone,percemailopenedseventhree,percemailopenedthirtyseven,percemailopenedsixtythirty,percemailopenedyearsixty,percemailclickedone,percemailclickedthreeone,percemailclickedseventhree,percemailclickedthirtyseven,percemailclickedsixtythirty,percemailclickedyearsixty,currentapplicability,numemaillist,dayssinceenrollment
3573,69673,0,0,Onboarding,Enrolled,Business,US,Social - Paid,None,None,None,None,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,14,0,15,0,0,0,0,1,0,0,0,0,9,9331,0,0,0,0,2,394,0,0,0,0,1,2,0,0,0,0,0,0,0,10,429.99,429.99,,,,,,,0,0,0,1,131,0,,,,429.99,1209.100763,,1203.198409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,22,0,25,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.03125,0,5,2,37
3576,69712,1,164.99,Onboarding,Enrolled,Business,US,External Application,None,1,11to25,5to25,other,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,16,16,95,129,0,0,0,0,7,41,0,35,233,21745,17339,72692,0,4,13,157,173,854,0,0,0,0,1,1,0,0,0,0,0,0,3,,,0,0,0,2,3,13,0,1,3,45,30,203,,749.95,587.4933333,646.5284444,460.322,602.0666995,594.4518085,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,,0,0,0,0.014492754,0.0125,0.025110783,0,0,0,0.028985507,0.0125,0.011816839,10,2,48
3579,69751,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,None,None,None,None,email,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,4,7,0,0,0,0,1,4,0,0,0,0,523,4807,0,0,0,1,9,30,0,0,0,0,0,1,0,0,0,0,0,0,23,,,0,0,0,0,0,1,0,0,0,0,0,4,,,,,,238.74,238.74,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,44,0,0,0,0,0,,0,0,0,0,0.142857143,0.75,0,0,0,0,0.095238095,0.25,3,1,51
3581,69778,0,0,Onboarding,Active,Business,US,Internal Application,None,None,None,None,email,0,0,1,0,0,0,0,0,56.2425,0,0,0,0,1,56.2425,56.2425,6,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,4,25,11,15,55,0,0,1,4,0,0,0,0,11237,63318,22605,8978,0,0,46,188,38,88,0,0,1,2,0,0,0,0,0,0,0,0,6,201.96,50.49,0,0,1,5,0,1,0,0,6,43,17,31,,,154.9966667,214.8013953,405.88,553.633871,352.8768041,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,35,0,28,0,0,0,0,0,0,0,0,0,0.1875,0.3,0.135135135,0,0,0,0.0625,0.2,0.108108108,0,7,1,6
3583,69784,0,0,Onboarding,Enrolled,Business,US,Search - Paid,None,2to5,11to25,1to5,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,0,56,62,0,1,1,4,0,53,0,344,72,8784,0,89185,0,7,9,126,0,1142,0,0,0,0,0,10,0,0,0,2,0,7,3,,,0,0,0,0,0,32,0,0,2,23,0,196,,,479.99,221.1778261,,215.2692347,218.279819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.007389163,0,0,0,0,0,0,3,1,16
3584,69835,0,0,Onboarding,Active,Trade,US,Other,None,None,None,None,directOther,0,0,1,0,0,0,0,0,269.95,0,0,0,1,0,269.95,269.95,4,1,1,-0.037031549,5,0,5,0,0,1,0,0,2,0,1,1,1,0.8,,,,,,,,,,0,3,20,19,17,163,222,0,0,0,0,0,0,0,8583,19489,28712,11959,240994,0,53,150,214,269,2283,0,0,0,0,0,1,0,0,0,0,0,0,2,,,0,0,0,10,9,38,0,12,49,41,48,555,,936.0691667,407.224898,1483.180244,458.3452083,931.902036,895.3240284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0.125,0.80952381,0.802083333,0.540145985,0.196950445,0.4,0,0.047619048,0,0,0.01270648,10,2,4
3586,69877,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,None,6to10,3to5,lessthan1,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,1,0,0,3479.96,,0,0,0,1,9,223,233,0,0,0,0,0,47,0,0,0,247,882,240607,0,0,0,5,32,2047,0,0,0,0,0,12,0,0,0,0,0,0,16,,,0,0,0,0,1,31,0,0,0,0,9,297,,,,,308.3233333,1251.927946,1224.174869,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,,0,0,0,0.039215686,0.017964072,0.205613179,0,0,0,0.009803922,0.011976048,0.092739475,6.333333333,3,73
3587,69888,0,0,Onboarding,Active,Business,US,Social - Paid,None,6to10,1to2,lessthan1,directEIN,0,0,0,0,2,1,0,0,0,0,142.41,157.98,0,3,300.39,100.13,42,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,2,3,20,67,92,0,0,2,3,19,60,0,0,760,11281,22828,210799,0,0,43,133,491,3032,0,0,0,1,5,13,0,0,0,1,2,11,4,516,516,0,0,2,6,9,60,0,0,15,22,143,700,,,609.812,223.93,134.1373427,207.7303857,203.0301705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0,,0,0,0,0.166666667,0.290909091,0.306220096,0,0,0,0,0.018181818,0.009569378,3,1,61
3588,69906,0,0,Onboarding,Enrolled,Business,US,Internal Application,Purchaser,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,10,11,0,0,0,0,0,4,0,0,0,0,32,3611,0,0,0,0,2,94,0,0,0,0,0,0,0,0,0,0,0,0,52,,,0,0,0,0,0,2,0,0,0,0,0,7,,,,,,337.7171429,337.7171429,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,645,0,0,0,0,,0,0,0,0,0,0.777777778,0,0,0,0,0,0.444444444,7,1,97
3590,69942,0,0,Onboarding,Enrolled,Business,US,Internal Application,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,9,9,9,1,,,,,,0,0,2,3,1,0,6,0,0,0,1,0,0,0,0,380,2818,104,0,0,0,11,59,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,65.99,65.99,0,0,0,1,0,0,0,0,2,9,1,0,,,56.745,71.82777778,69.99,,69.16083333,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,47,288,0,0,0,0,0,0,0,0,1,0,0.9,0.525,0.36,0,0,0,0.2,0.025,0,0,10,1,4
3593,69972,0,0,Onboarding,Enrolled,Business,US,Social - Paid,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,6,20,16,43,0,0,1,2,13,5,0,0,259,4922,22428,17895,0,0,4,17,533,126,0,0,0,0,0,0,0,0,0,0,6,1,6,,,0,0,0,0,1,1,0,0,1,5,71,21,,,29.99,65.492,615.7535211,500.5790476,557.0215306,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,3,42
3595,70016,0,0,Onboarding,Enrolled,Business,US,External Application,Primary,2to5,6to10,5to25,other,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,12,16,0,0,0,0,3,1,0,0,0,0,122,4081,0,0,0,0,6,81,0,0,0,0,0,2,0,0,0,0,0,0,47,,,0,0,0,0,0,1,0,0,0,0,2,25,,,,,224,1265.16,1188.037037,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,,0,0,0,0,0,0.833333333,0,0,0,0,0,0.5,,,77
3597,70088,0,0,Onboarding,Enrolled,Business,US,Internal Application,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,9,8,20,0,0,0,2,9,6,0,0,0,14903,23732,14135,0,0,0,110,238,296,0,0,0,2,3,4,0,0,0,1,0,0,9,10069.63,719.2592857,0,0,0,4,1,13,0,0,0,25,51,66,,,,603.6224,301.6233333,884.0009091,625.4747183,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,26,13,0,0,0,0,0,0,0,0,0.2,0,0.25,0.307692308,0.65497076,0,0,0,0.035714286,0,0,5,1,8
3598,70093,0,0,Onboarding,Enrolled,Business,US,Social - Paid,None,None,None,None,email,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,9,13,0,0,0,0,4,2,0,0,0,0,11897,2177,0,0,0,0,25,58,0,0,0,0,0,2,0,0,0,0,0,0,42,,,0,0,0,0,0,3,0,0,0,0,6,17,,,,,1007.326667,1547.533529,1406.61,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,65,0,0,0,0,0,,0,0,0,0,0.026315789,0.071428571,0,0,0,0,0,0,2,2,55
3599,70101,0,0,Onboarding,Enrolled,Business,US,Affiliates,None,None,None,None,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,1,21,27,0,0,0,3,0,1,0,0,0,8612,176,12365,0,0,0,53,4,200,0,0,0,1,0,1,0,0,0,0,0,0,18,350,175,0,0,0,2,0,6,0,0,0,6,0,51,,,,151.17,,113.81,117.7426316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32,0,10,0,0,0,0,0,0,0,0,0.08,0.035714286,0.03030303,0,0,0,0.04,0.035714286,0.02020202,3,1,18
3600,70108,0,0,Onboarding,Active,Business,US,Affiliates,None,2to5,1to2,1to5,directEIN,0,0,0,1,0,0,0,0,0,372.99,0,0,0,1,372.99,372.99,10,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,4,4,5,3,17,1,0,2,3,0,0,0,0,127,3667,2688,1364,1,0,9,92,53,18,0,0,0,0,1,0,0,0,0,0,0,0,1,,,0,0,0,2,1,1,0,0,0,13,9,2,,,,143.7669231,115.0188889,515.52,163.9658333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0.333333333,0.4,0.428571429,0.388888889,0.171428571,0.15942029,0.333333333,0,0.285714286,0.138888889,0.114285714,0.043478261,7,1,10
3601,70139,1,442.98,Onboarding,Enrolled,Business,US,Internal Application,Purchaser,None,None,None,liveTransfer,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,1,1,1,205.99,205.99,0,0,0,12,4,9,25,0,0,0,7,2,4,0,0,0,38270,254,26008,0,0,0,204,14,109,0,0,0,1,0,0,0,0,0,0,0,2,8,289.98,144.99,0,0,0,2,1,3,0,0,0,82,1,20,,,,369.7984146,1800,750.544,457.6150485,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,1,1,12
3603,70176,0,0,Onboarding,Enrolled,Business,US,Social - Paid,None,None,None,None,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,14,75,99,0,0,0,2,7,66,0,0,0,24776,24230,146846,0,0,0,61,266,702,0,0,0,0,1,5,0,0,0,0,2,3,14,,,0,0,0,1,8,21,0,0,0,23,90,208,,,,352.9873913,977.5376667,447.311875,589.2148598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.076923077,0.24691358,0.239130435,0.213450292,0,0,0,0.061728395,0.086956522,0.111111111,10,2,28
3606,70207,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,2,0,1,0,1,0,0,0,282,0,748,0,0,0,11,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,229.98,114.99,0,1,0,0,0,0,0,1,0,2,0,0,,129.99,,84.99,,,99.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1,1,2
3607,70222,0,0,Onboarding,Enrolled,Trade,US,Internal Customer Scrape,None,None,None,None,email,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3608,70232,1,1423.89,Onboarding,Active,Business,US,Internal Application,Primary,50plus,6to10,1to5,phone,0,0,1,0,0,0,0,0,107.98,0,0,0,0,1,107.98,107.98,6,1,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,0,5,22,15,24,69,3,0,5,19,9,15,2057,0,2446,27781,9719,12934,61,0,62,402,443,328,1,0,1,2,2,3,1,0,2,6,4,2,1,10608.29,816.0223077,1,0,9,16,7,5,11,0,16,88,102,92,1247.47,,574.053125,1266.300227,1753.752157,316.706087,1107.96479,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,690,0,0,0,0,0,0,0.430434783,0.75,0,0.3,0.534883721,0.333333333,0.46728972,0.25,0,0.1,0.046511628,0.041666667,0.004672897,3,1,16
3609,70280,0,0,Onboarding,Enrolled,Business,US,Gateway,Purchaser,None,None,None,email,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,97,,,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,,0,0.5,0,0,0,0,0,0,0,0,0,0,3,1,96
3610,70286,0,0,Onboarding,Enrolled,Business,US,Internal Application,None,1,1to2,1to5,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,7,7,18,0,0,0,2,3,1,1,0,0,248,1597,1223,1,0,0,9,17,42,0,0,0,0,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,1,0,0,0,4,3,14,,,,96.3725,164.33,543.0878571,403.8909524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,,0,0,0,0,0,0.045801527,0,0,0,0,0,0,1,1,62
3612,70321,0,0,Onboarding,Enrolled,Business,US,External Application,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,51,0,0,487,0,0,0,0,0,0,0,0,0,0.12,0.078947368,0,0,0,0,0,0.026315789,5,2,84
3613,70348,0,0,Onboarding,Enrolled,Business,US,Social - Paid,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,7,34,47,0,1,0,0,1,16,0,140,85,4814,9406,15263,0,2,5,121,59,404,0,0,0,0,1,1,0,0,0,0,0,1,3,,,0,0,0,5,2,4,0,0,1,33,21,94,,,89,1154.514242,634.7866667,496.8561702,659.2145638,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.096153846,0.061176471,0,0,0,0.025,0.038461538,0.021176471,5,2,3
3614,70372,1,1094.78,Onboarding,Enrolled,Business,US,Internal Application,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,6,1,24,45,0,0,0,0,0,0,8258,14218,0,1036,83,26009,25,38,0,30,5,275,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,5,9,11,0,11,0,48,133.3766667,1111.538182,,1442,,563.290625,713.0032911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.333333333,0,0.090909091,0.043478261,0.055900621,0,0.333333333,0,0.090909091,0.043478261,0.01242236,5,2,0
3616,70377,0,0,Onboarding,Active,Business,US,Internal Customer Scrape,None,None,None,None,directEIN,0,0,0,1,1,0,0,0,0,137.98,243.93,0,0,2,381.91,190.955,30,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,2,2,22,26,4,56,0,0,0,13,16,3,0,147,81,79140,23902,1387,0,3,3,470,345,45,0,0,0,4,5,2,0,0,0,3,0,0,2,2881.57,160.0872222,0,0,0,40,4,0,0,0,0,81,51,2,,,,464.4024691,525.8105882,260.49,484.7307463,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,,0,0,0,0.048387097,0.118644068,0.5,0,0,0,0,0.016949153,0,5,2,70
3620,70419,0,0,Onboarding,Active,Business,US,Internal Application,Primary,None,None,None,phone,0,0,0,3,0,0,0,0,0,111.87,0,0,0,3,111.87,37.29,14,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,224,,1,0,1,22,9,16,49,0,0,1,17,5,12,79,0,62,61345,3859,9344,2,0,4,273,67,91,0,0,0,9,3,3,0,0,0,0,0,0,1,1799.74,112.48375,0,0,0,4,0,5,1,0,1,67,11,17,43.5,,44.99,828.3231343,139.02,80.58941176,602.9420619,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,402,0,0,0,0,0,0,0,0.5,0,0,0.273972603,0.222222222,0.162790698,0.5,0,0.076923077,0.123287671,0.111111111,0.11627907,5,1,30
3623,70427,0,0,Onboarding,Enrolled,Business,US,Internal Application,None,11to50,3to5,1to5,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,11,12,0,0,0,0,0,8,0,0,0,0,270,12512,0,0,0,0,12,216,0,0,0,0,0,6,0,0,0,0,0,1,50,,,0,0,0,0,1,15,0,0,0,0,1,50,,,,,101.05,121.9536,121.5437255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,,0,0,0,0,0,0.010309278,0,0,0,0,0,0,3,1,75
3625,70445,0,0,Onboarding,Enrolled,Business,US,Affiliates,None,2to5,25plus,25to100,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,3,1,28,38,0,0,1,0,0,9,0,0,12688,518,90,17626,0,0,49,22,5,393,0,0,1,0,0,8,0,0,0,0,0,0,5,1070.99,535.495,0,0,0,0,0,6,0,0,14,6,1,91,,,591.0464286,110.17,79.95,324.9476923,344.5166071,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,109,0,0,0,0,0,0,0,0,1,0,0.6,0,0,0.136363636,1,0,0.4,0,0,0.136363636,5,1,5
3627,70450,0,0,Onboarding,Enrolled,Trade,US,Internal Application,None,6to10,None,None,other,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,922,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,269,269,,,,,,,0,0,1,0,0,0,,,269,,,,269,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12173913,0,0,0,0,0,0,7,1,3
3632,70589,0,0,Onboarding,Enrolled,Business,US,Internal Application,None,None,None,None,email,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,43,46,0,0,0,1,2,38,0,0,0,97,10300,173203,0,0,0,6,31,548,0,0,0,0,1,5,0,0,0,0,0,13,13,,,0,0,0,0,6,21,0,0,0,0,3,157,,,,,752.6633333,931.9081529,928.5473125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,3,2,0,0,0,0,60,70,220,0,0,0,0,0,0,0,0,0,0.019047619,0.025034771,0,0,0,0,0,0.001390821,5,3,37
